lat,long,vx,vy
38.7379447,-9.13891671,-1.24686879,0.00178407439
38.7379442,-9.13891861,-1.45139559,0.0403414978
38.7379444,-9.13891907,-1.29185107,0.0413942701
38.7379443,-9.13892003,-1.65143405,-0.281153885
38.7379441,-9.138921,-1.61381584,-0.455259667
38.7379436,-9.13892215,-1.07969322,-0.214702549
38.737944,-9.13892228,-1.02891054,-0.0765248939
38.7379437,-9.13892314,-1.29328489,-0.238597172
38.7379434,-9.13892405,-1.56650595,-0.614144437
38.7379434,-9.13892455,-1.6515563,-0.48397507
38.7379443,-9.13892436,-1.58061916,0.0161731272
38.7379443,-9.1389252,-1.46422067,0.0528779451
38.7379444,-9.13892589,-1.30749939,0.254603694
38.7379444,-9.13892693,-1.44993816,0.0980623677
38.7379442,-9.13892777,-1.78461867,-0.501069846
38.737944,-9.13892879,-1.78512225,-0.493364769
38.737944,-9.13892958,-1.53126843,-0.30661586
38.737944,-9.13893027,-1.60580999,-0.231077809
38.7379436,-9.13893174,-1.65026931,-0.164956005
38.7379433,-9.13893263,-1.69210391,-0.19288693
38.7379432,-9.13893375,-1.90643425,-0.00747477309
38.7379433,-9.1389347,-1.92633554,-0.181511417
38.7379428,-9.13893586,-1.67911982,-0.361684135
38.7379426,-9.13893683,-1.70844514,-0.435434057
38.7379423,-9.13893794,-1.83238107,-0.603293566
38.7379421,-9.13893883,-1.7269951,-0.570090319
38.7379425,-9.13893918,-1.84980681,-0.431355966
38.7379425,-9.13894023,-1.8272092,-0.287892598
38.7379424,-9.13894118,-1.69657874,-0.104177244
38.7379426,-9.13894195,-1.69960232,0.0791138641
38.7379426,-9.13894263,-1.62210876,-0.240932318
38.7379421,-9.13894342,-1.43108694,-0.475548076
38.7379419,-9.13894419,-1.33493303,-0.339933971
38.7379416,-9.13894539,-1.3956065,-0.37331404
38.7379407,-9.13894713,-1.30604075,-0.284790439
38.7379406,-9.1389478,-1.1779219,-0.151166015
38.7379405,-9.13894855,-1.23731151,-0.153214085
38.7379408,-9.13894895,-1.47984313,-0.16217433
38.73794,-9.13895064,-1.51996543,-0.315284862
38.7379398,-9.13895143,-1.48417394,-0.0417529638
38.7379398,-9.13895218,-1.37240049,0.053669045
38.7379398,-9.13895314,-1.51108999,-0.142185612
38.7379387,-9.13895534,-1.65267498,-0.298120657
38.7379385,-9.13895625,-1.61950036,-0.442620898
38.7379385,-9.13895707,-1.51560934,-0.244542776
38.7379383,-9.13895829,-1.60453451,-0.0502232371
38.7379383,-9.13895905,-1.47909476,-0.143899321
38.7379379,-9.13895998,-1.62371327,-0.245649542
38.7379378,-9.13896094,-1.63534479,-0.160238078
38.7379374,-9.13896221,-1.65906854,-0.332617239
38.7379368,-9.13896409,-1.72399911,-0.187364285
38.7379356,-9.13896497,-1.7140514,-0.228153301
38.7379354,-9.13896603,-1.82781024,-0.216802804
38.7379353,-9.13896707,-1.84771516,-0.269265265
38.7379347,-9.13896869,-1.88287915,-0.207822794
38.7379329,-9.13896961,-1.90430842,-0.217728487
38.7379328,-9.13897061,-1.82250846,-0.280077839
38.7379326,-9.13897218,-1.99294141,-0.390041298
38.7379317,-9.13897435,-2.18926841,-0.488402872
38.7379339,-9.13897574,-2.10648364,-0.350686051
38.7379338,-9.13897694,-2.13148939,-0.328553354
38.7379336,-9.13897741,-2.20058994,-0.389551992
38.7379333,-9.13897882,-2.07616484,-0.191399555
38.737934,-9.13898006,-2.09968803,-0.110077882
38.7379338,-9.13898125,-2.21665412,-0.462678817
38.7379334,-9.13898245,-2.5753307,-0.843325596
38.7379343,-9.1389824,-2.15769178,-0.105830028
38.7379352,-9.13898379,-1.96807698,0.299589861
38.737935,-9.13898518,-2.39032487,-0.140027617
38.737935,-9.13898597,-2.31849167,0.138242074
38.7379341,-9.13898802,-2.23253751,-0.181102331
38.737936,-9.13898952,-2.15204285,-0.624737023
38.7379359,-9.13899095,-2.37458941,-0.427266549
38.7379359,-9.13899237,-2.31411268,-0.131975863
38.7379361,-9.13899373,-2.41003486,0.082131319
38.7379174,-9.13901556,-2.38614566,-0.00566354884
38.7379167,-9.13901743,-2.71384748,-0.689828128
38.7379178,-9.13901739,-1.48583826,0.649518324
38.7379534,-9.13898167,-1.86316425,0.420437226
38.7379522,-9.13898285,-2.16862855,0.113807517
38.737952,-9.13898438,-2.48336248,-0.124185519
38.7379522,-9.13898549,-2.35714491,0.270621212
38.737931,-9.13900891,-2.47980932,0.0430391764
38.7379313,-9.13901063,-2.98263618,-0.61917469
38.7379311,-9.13901214,-2.94814937,-0.52964578
38.7379311,-9.13901392,-2.92208479,-0.315394863
38.7379402,-9.13900614,-2.85045271,-0.0666364316
38.7379376,-9.13900731,-2.66551582,-0.0389464282
38.7379376,-9.13900899,-2.78968935,0.0500123386
38.7379374,-9.13901055,-2.93998851,-0.267794762
38.7379349,-9.13901471,-2.95837304,-0.230980905
38.7379363,-9.13901684,-3.07586985,-0.147161048
38.7379364,-9.13901854,-2.99996775,0.0200383683
38.7379357,-9.13901983,-3.06286484,-0.0820568567
38.7379395,-9.13901791,-3.12402773,-0.307682954
38.7379392,-9.13901973,-3.18845154,-0.163321512
38.7379391,-9.13902155,-3.18956893,-0.307951888
38.737939,-9.13902347,-3.17965537,-0.271489235
38.7379348,-9.13902958,-3.19888282,-0.244521274
38.737935,-9.13903153,-3.28636519,-0.280096609
38.737935,-9.13903337,-3.28474683,-0.17511131
38.7379348,-9.13903528,-3.26852925,-0.336726059
38.7379328,-9.13903887,-3.2372378,-0.624260648
38.7379306,-9.13904053,-3.24913717,-0.462182395
38.7379305,-9.13904246,-3.32543637,-0.374856623
38.7379303,-9.13904453,-3.29601483,-0.467396796
38.7379303,-9.13904609,-3.13847411,-0.45394774
38.7379315,-9.139048,-3.06540462,-0.499111594
38.7379313,-9.13904992,-3.24118418,-0.445734473
38.737931,-9.13905164,-3.25860449,-0.590299165
38.737932,-9.13905217,-3.25336313,-0.611210396
38.7379296,-9.13905276,-3.19566926,-0.6274896
38.7379293,-9.13905472,-3.35416319,-0.626828445
38.7379279,-9.13905586,-3.33357934,-0.738585196
38.7379283,-9.13905702,-3.44105107,-0.739713023
38.7379273,-9.1390586,-3.38859835,-0.795115879
38.7379268,-9.13906043,-3.26677124,-0.959390014
38.7379294,-9.13906498,-3.41470815,-0.837893041
38.7379307,-9.13906472,-3.33565375,-0.962731398
38.7379304,-9.13906665,-3.34982487,-1.02106087
38.73793,-9.13906867,-3.44987687,-1.05458678
38.7379295,-9.13907031,-3.39966364,-1.34670401
38.7379302,-9.13907064,-3.40715459,-1.4046827
38.7379293,-9.13907252,-3.34471131,-1.42998432
38.7379288,-9.13907431,-3.21655062,-1.20520551
38.7379282,-9.13907608,-3.17390969,-1.31151612
38.737926,-9.13907982,-2.99924366,-1.6366977
38.7379254,-9.13908169,-3.14345585,-1.66182073
38.7379245,-9.13908365,-3.28801344,-1.69811812
38.7379236,-9.13908549,-3.05249035,-1.84634876
38.7379228,-9.13908733,-3.08022279,-1.8720066
38.7379218,-9.13908889,-2.77915677,-2.04762791
38.7379208,-9.13909052,-2.83493578,-2.10087363
38.7379197,-9.1390924,-2.72153213,-2.13092349
38.7379182,-9.13909464,-2.72430666,-2.39214681
38.7379171,-9.13909632,-2.79089188,-2.5541912
38.7379161,-9.13909776,-2.5796352,-2.43999511
38.737915,-9.13909944,-2.61522965,-2.50461528
38.7379133,-9.13910171,-2.52069606,-2.55273202
38.7379118,-9.13910317,-2.56541188,-2.93731374
38.7379106,-9.13910444,-2.19131633,-2.71479882
38.7379102,-9.13910577,-2.18358083,-2.87609564
38.7379085,-9.13910758,-2.29356092,-3.16192545
38.7379074,-9.13910887,-2.18345079,-3.12667903
38.7379055,-9.13910994,-2.00344114,-2.99416118
38.7379038,-9.13911133,-2.10576177,-3.35385478
38.7379034,-9.13911165,-1.6844813,-3.40186315
38.7379019,-9.13911273,-1.77146403,-3.32626427
38.7379002,-9.13911369,-1.6324066,-3.56597377
38.737899,-9.13911447,-1.70493823,-3.40634179
38.7378981,-9.13911444,-1.36261186,-3.57421196
38.7378966,-9.13911509,-1.28472631,-3.52852393
38.7378949,-9.139115,-1.34179268,-3.84180851
38.7378934,-9.13911546,-1.21831241,-3.70327196
38.7378924,-9.13911526,-1.29639691,-3.80166219
38.7378906,-9.13911678,-0.903092001,-3.62736094
38.7378884,-9.13911723,-1.00926998,-3.71489822
38.7378877,-9.13911612,-1.314949,-3.99125409
38.7378865,-9.13911558,-0.608053965,-3.97785312
38.7378845,-9.13911632,-0.833063833,-4.21509238
38.7378828,-9.13911689,-0.86940175,-4.03500369
38.7378781,-9.13912256,-0.81627027,-3.94087438
38.7378771,-9.1391217,-0.55297634,-4.04373374
38.7378752,-9.13912199,-0.447212687,-4.12929898
38.7378763,-9.13911147,0.247252496,-3.90651588
38.7378676,-9.13911686,-0.0326686155,-4.10046045
38.7378655,-9.13911714,-0.0248055342,-4.28551494
38.7378634,-9.13911683,0.0873688493,-4.29447644
38.7378615,-9.13911665,0.0511808354,-4.25812397
38.7378553,-9.13912451,-0.334299438,-4.37801699
38.7378535,-9.13912394,0.124874257,-4.38656161
38.7378517,-9.13912387,0.224899314,-4.39051713
38.7378494,-9.13912401,0.469357459,-4.25776606
38.7378272,-9.13912167,0.572933121,-4.90665902
38.737825,-9.13912131,0.578578179,-4.84028565
38.7378218,-9.1391126,0.264318983,-4.73310859
38.7378201,-9.13911173,0.630122469,-4.89087096
38.737817,-9.13911091,0.564699264,-4.9811919
38.7378147,-9.13911093,0.384439237,-5.0103205
38.7378125,-9.13910693,0.394721315,-5.07720904
38.7378087,-9.13910743,0.783340452,-5.03508842
38.7378057,-9.13910643,0.787600822,-5.00021956
38.7378041,-9.13911095,0.493536247,-4.96087531
38.7378018,-9.13911068,0.475994929,-5.09641019
38.7377992,-9.13911075,0.358875548,-4.98352701
38.7377944,-9.13911105,0.558937139,-5.34969527
38.7377923,-9.13911086,0.59254212,-5.1557255
38.7377899,-9.13911044,0.720104888,-5.13246537
38.7377877,-9.13911016,0.531791751,-5.20657945
38.7377856,-9.13911057,0.368210315,-5.16061628
38.7377842,-9.13911215,0.488684442,-5.07486723
38.7377819,-9.13911171,0.541252866,-5.07753114
38.7377784,-9.13911068,0.309448852,-5.34626356
38.7377799,-9.13910965,0.0734239844,-5.0692249
38.7377777,-9.13910627,0.617274313,-4.80669245
38.7377734,-9.1391092,0.447728506,-5.24481954
38.7377705,-9.13910902,0.470122407,-5.20629414
38.7377688,-9.13910865,0.742311319,-5.1468643
38.7377695,-9.13911139,0.467578278,-5.3032402
38.7377671,-9.13911109,0.570485306,-5.06834971
38.7377647,-9.13911104,0.493569176,-4.88647785
38.7377611,-9.13910794,0.292662157,-5.19448096
38.7377587,-9.13910763,0.601486096,-5.40515534
38.7377566,-9.13910761,0.394029288,-5.12462467
38.7377539,-9.13910753,0.461564769,-5.01474574
38.7377431,-9.13910906,0.559160444,-5.30037515
38.7377408,-9.13910894,0.655223782,-5.05018856
38.7377383,-9.13910887,0.178721469,-5.46080675
38.7377362,-9.13910835,0.487261415,-5.10026778
38.737735,-9.13910608,0.0651936311,-5.48631287
38.7377327,-9.1391056,0.530454746,-5.34880439
38.7377296,-9.13910627,0.448792854,-5.42544603
38.7377274,-9.13910622,0.315720849,-5.19545994
38.7377226,-9.13910001,0.928563007,-5.32319567
38.7377207,-9.13909922,0.416424721,-5.1744959
38.7377185,-9.13909883,0.470956058,-5.20635861
38.7377161,-9.13909852,0.548111383,-5.38453717
38.7377194,-9.13909855,0.786014663,-4.75706628
38.7377171,-9.13909803,0.419152044,-5.46291654
38.7377073,-9.13909676,1.21477897,-5.57788406
38.7377051,-9.13909653,0.43878561,-4.9496626
38.7377054,-9.13910234,0.0105055735,-4.54571367
38.7377036,-9.13910064,0.711587325,-5.43635044
38.7377038,-9.13910078,0.260765796,-4.86495865
38.7377013,-9.13910053,0.405959659,-5.31807167
38.7376991,-9.1390998,0.790810714,-4.7851455
38.7376968,-9.13909957,0.28305887,-5.26052508
38.7376968,-9.13910388,0.821926579,-5.11322582
38.7376946,-9.13910398,0.367774003,-5.22641087
38.737691,-9.1391003,0.775314578,-5.30986232
38.7376865,-9.13910007,0.191543399,-5.31095042
38.7376845,-9.13909923,1.11558173,-4.75124053
38.7376821,-9.13909902,0.153170472,-5.34995998
38.7376801,-9.13909828,0.291265069,-5.44449692
38.737678,-9.13909787,0.20881485,-5.0065596
38.7376757,-9.13909734,0.779046387,-4.82256353
38.7376733,-9.13909691,0.982407529,-4.92015363
38.7376724,-9.13909445,0.364452083,-5.11784136
38.7376705,-9.13909364,0.658405512,-5.00209019
38.737668,-9.13909355,0.364492273,-4.94700075
38.7376659,-9.13909311,0.577682632,-4.82975763
38.737662,-9.13909545,0.280014523,-5.28531569
38.7376593,-9.13909579,0.430244607,-5.23396695
38.7376572,-9.13909537,0.305090781,-5.02289742
38.7376551,-9.13909475,0.867348109,-4.77299779
38.7376535,-9.13909351,0.376770842,-4.82736871
38.7376198,-9.13908605,0.433857505,-4.85229724
38.7376183,-9.13908491,0.881683281,-4.52830422
38.7376159,-9.13908486,0.237036449,-4.90685952
38.7376137,-9.13908472,0.389855365,-4.78209621
38.7376099,-9.13908755,0.377515365,-4.69453119
38.7376076,-9.13908754,0.553733176,-4.60631109
38.7376055,-9.13908741,0.394849377,-4.86104312
38.7376033,-9.13908704,0.456597022,-4.79122499
38.7376003,-9.13908848,0.39731992,-4.70932511
38.737598,-9.13908845,0.396032436,-4.70150449
38.7375956,-9.13908844,0.022061212,-5.05019644
38.7375935,-9.13908817,0.464465166,-4.52895347
38.7375909,-9.13908883,0.229959336,-4.83502963
38.7375887,-9.13908877,0.100137215,-4.86945485
38.7375866,-9.13908859,0.178196268,-4.75279028
38.7375844,-9.13908858,0.13152872,-4.71203853
38.7375827,-9.13908748,0.546515967,-4.67908137
38.7375805,-9.13908738,0.332526351,-4.74813079
38.7375784,-9.13908731,0.380887245,-4.76614763
38.7375762,-9.13908707,0.294155739,-4.85525831
38.7375717,-9.13909113,0.263760091,-4.74004149
38.7375699,-9.1390908,0.228086614,-4.50626468
38.7375676,-9.13909057,0.319304632,-4.5248229
38.7375654,-9.13909035,0.396363244,-4.77994565
38.7375648,-9.13908772,0.547779851,-4.34938272
38.7375628,-9.13908733,0.604756203,-4.47123131
38.7375607,-9.13908713,0.399599164,-4.55458992
38.7375585,-9.139087,0.344881487,-4.83570308
38.7375566,-9.13908613,0.466408698,-4.93671353
38.7375545,-9.13908592,0.371736598,-4.72527714
38.7375504,-9.13908539,0.469859104,-4.75109182
38.73755,-9.13908532,0.468164954,-4.70582914
38.7375483,-9.13908516,0.323091789,-4.66835892
38.7375463,-9.13908485,0.332358528,-4.70851788
38.7375436,-9.13908453,0.370642583,-4.72133106
38.737544,-9.13908439,0.614672465,-4.61241097
38.7375418,-9.1390855,0.551881396,-4.67029543
38.7375399,-9.13908505,0.571551721,-4.64518186
38.7375378,-9.1390847,0.561282265,-4.72830324
38.737535,-9.13908428,0.625897554,-4.77284615
38.7375328,-9.139083,0.725268558,-4.6703403
38.7375295,-9.13908262,0.581117975,-4.40476213
38.7375275,-9.1390824,0.427389387,-4.37734292
38.7375296,-9.13908255,0.415263961,-4.39949463
38.7375269,-9.13908108,0.259527815,-4.69233935
38.7375247,-9.13908086,0.492535698,-4.77650445
38.7375227,-9.13908063,0.380995331,-4.56791679
38.7375182,-9.1390801,0.435013802,-4.70406869
38.7375165,-9.13907791,0.465875995,-4.76962734
38.7375146,-9.13907748,0.533847355,-4.54029479
38.7375124,-9.13907713,0.548190431,-4.75103373
38.7375102,-9.13907677,0.620022467,-4.89040379
38.7375068,-9.13907902,0.329600499,-4.76004612
38.7375046,-9.13907861,0.336099783,-5.05395622
38.7375028,-9.139078,0.738339169,-4.34700965
38.7375005,-9.13907782,0.397850479,-4.89216123
38.7374987,-9.13907691,0.0708524195,-5.11039776
38.7374962,-9.13907707,0.104761856,-4.89261968
38.7374943,-9.13907631,1.03228148,-4.50232949
38.7374922,-9.13907613,0.808856069,-4.4987495
38.7374904,-9.13907519,0.422252435,-4.72074191
38.7374878,-9.1390754,0.264908983,-5.04991697
38.7374862,-9.13907469,0.525654448,-4.6303206
38.7374841,-9.13907447,0.515393396,-4.68855937
38.7374815,-9.13907486,0.516234564,-4.78121116
38.7374795,-9.13907444,0.301671442,-4.69701641
38.7374773,-9.13907434,0.228180732,-4.98988032
38.7374752,-9.13907413,0.372964031,-4.7131207
38.7374737,-9.1390724,0.675673447,-4.76022241
38.7374713,-9.1390728,0.267626006,-4.87951244
38.7374687,-9.13907268,0.169950509,-5.16980537
38.7374666,-9.13907237,0.406189212,-4.98764675
38.7374644,-9.13907215,0.81816478,-4.53005737
38.737462,-9.13907263,0.28241916,-4.53813773
38.7374599,-9.1390724,0.454240734,-4.67121611
38.7374578,-9.13907206,0.547512213,-4.64041987
38.7374556,-9.13907157,0.316029645,-5.14186198
38.7374534,-9.13907146,0.292374457,-4.89461413
38.7374515,-9.13907145,0.172779386,-5.00381033
38.7374492,-9.1390714,0.085951762,-4.98199857
38.7374471,-9.13907182,0.570747379,-4.2442096
38.7374446,-9.13907161,0.643443895,-4.74714473
38.7374425,-9.13907156,0.360529543,-4.61365193
38.7374405,-9.13907116,0.444435317,-4.59601472
38.7374377,-9.13907151,-0.04826675,-5.40400575
38.7374353,-9.1390718,0.345055513,-4.81908078
38.7374335,-9.13907136,0.609691207,-4.4257971
38.7374311,-9.13907138,0.220235498,-4.9483825
38.7374283,-9.1390723,0.524857709,-4.64928316
38.7374264,-9.13907182,0.512848207,-4.46626623
38.7374243,-9.1390716,0.428046015,-4.79284732
38.7374222,-9.13907133,0.399416259,-4.75839559
38.7374206,-9.13907009,0.410330041,-4.72522199
38.7374189,-9.13906933,0.683055356,-4.35544018
38.7374166,-9.13906939,0.154833608,-4.86709767
38.7374146,-9.13906918,0.272692688,-4.56779992
38.7374134,-9.13906743,0.536927124,-4.48848004
38.7374107,-9.13906756,0.257734857,-5.08130309
38.7374089,-9.13906746,0.467965785,-4.50600452
38.7373645,-9.1390516,0.590973178,-4.5882216
38.7373263,-9.13904812,1.27193518,-4.20600413
38.7373242,-9.13904761,1.05032705,-4.42986559
38.7373223,-9.13904694,1.11804694,-4.23112684
38.7373188,-9.13904903,1.52177167,-4.01254085
38.7373168,-9.13904855,1.26596098,-4.13422553
38.737315,-9.13904772,1.63462218,-3.87548202
38.7373132,-9.13904665,1.41400147,-4.25743341
38.7373128,-9.13904321,1.24058028,-4.32482431
38.7373107,-9.13904272,1.15392917,-4.38124678
38.7373087,-9.13904208,1.19847918,-4.27823067
38.737307,-9.13904138,1.26902102,-4.15937936
38.7373041,-9.13904197,1.30973001,-4.32011999
38.7373024,-9.13904109,1.45883876,-4.17347746
38.7372999,-9.13904091,1.35907251,-4.31660217
38.7372981,-9.13904018,1.21773938,-4.15687088
38.7372929,-9.13904517,1.83642811,-3.62289174
38.7372964,-9.13902691,1.30947232,-4.22019643
38.7372944,-9.13902634,1.11627862,-4.36394289
38.7372852,-9.13903506,1.44932397,-4.17030145
38.7372833,-9.13903455,1.12196468,-4.25469597
38.7372816,-9.13903354,1.4564228,-3.93890961
38.7372797,-9.13903265,1.48752399,-4.01003794
38.7372806,-9.13902834,1.40038804,-3.97878319
38.7372788,-9.13902748,1.42523254,-3.87993604
38.737277,-9.13902667,1.41497917,-4.06386539
38.737275,-9.13902602,1.23408952,-4.2826185
38.7372721,-9.13902675,1.41141686,-4.06059813
38.7372703,-9.13902611,1.1897582,-4.20370088
38.737268,-9.13902606,1.32366717,-4.23024746
38.7372663,-9.13902518,1.41404016,-3.9507834
38.7372655,-9.13902319,1.46235855,-3.87474321
38.7372635,-9.13902242,1.36137618,-4.21767647
38.7372618,-9.13902152,1.26477453,-4.14362811
38.7372601,-9.13902069,1.33379787,-3.97210695
38.7372564,-9.13902229,1.32870888,-4.08454929
38.7372547,-9.13902152,1.35864431,-3.93325218
38.7372534,-9.13901975,1.34972308,-4.00271285
38.7372486,-9.13901937,1.25129736,-4.08007825
38.7372524,-9.13901416,1.18276468,-4.13969462
38.7372506,-9.13901337,1.26716055,-4.06527637
38.7372492,-9.13901072,1.23157844,-3.97277741
38.7372472,-9.13901005,1.11600118,-4.26529103
38.7372438,-9.13901322,1.18895204,-4.00113029
38.737242,-9.1390126,1.12895995,-4.22132551
38.7372398,-9.13901422,1.16592425,-4.18243474
38.737238,-9.13901364,1.10150058,-4.23167855
38.7372358,-9.13901321,1.16209115,-4.2331814
38.7372339,-9.13901261,1.089327,-4.21917068
38.7372325,-9.13901033,1.11908441,-4.15547465
38.7372306,-9.13900966,1.14606377,-4.20991583
38.7372276,-9.13901075,1.16786645,-4.17741587
38.7372257,-9.13901006,1.17728416,-4.17485768
38.7372238,-9.13900978,1.22613817,-4.02986696
38.7372227,-9.13900903,1.09268599,-4.20086765
38.7372188,-9.13900991,0.957493846,-4.4075543
38.7372163,-9.13900936,1.00246487,-4.28257232
38.7372138,-9.1390097,0.969291382,-4.31770247
38.737214,-9.13900917,1.10811249,-4.17237769
38.7372106,-9.13900765,1.11898338,-4.28063844
38.7372086,-9.13900702,1.0601343,-4.47031107
38.7372066,-9.13900549,1.10542718,-4.28045301
38.7372046,-9.13900483,1.16436612,-4.28517302
38.7372029,-9.13900401,1.03708179,-4.23122892
38.7372009,-9.13900343,1.03893475,-4.29920011
38.7371989,-9.13900369,1.09310712,-4.4033045
38.737197,-9.13900316,0.9491198,-4.2366388
38.7371965,-9.13900111,0.728905878,-4.48105594
38.7371968,-9.13900109,0.818114208,-4.47768495
38.7371947,-9.13900036,0.829322801,-4.46207897
38.7371928,-9.13899996,0.805342915,-4.458205
38.7371936,-9.13899844,1.00111803,-4.3973285
38.7371897,-9.1389972,1.06538416,-4.42620117
38.7371877,-9.13899739,1.07532833,-4.61279118
38.7371857,-9.13899692,0.93894815,-4.60618016
38.7371823,-9.13899424,0.952560563,-4.88715254
38.7371805,-9.13899614,0.734995254,-4.67508605
38.7371785,-9.13899581,0.844340496,-4.70696588
38.7371764,-9.13899524,0.962270719,-4.7060934
38.7371723,-9.1389968,0.955742921,-4.60521612
38.7371719,-9.13899657,0.764389192,-4.65594454
38.7371697,-9.13899605,0.758572657,-4.86525913
38.7371676,-9.13899562,0.764417302,-4.80722326
38.7371651,-9.13899553,0.84942069,-4.6606174
38.7371629,-9.13899497,0.897319463,-4.83091237
38.7371605,-9.13899379,0.903575568,-4.82452268
38.7371583,-9.13899336,0.797106591,-4.89217268
